Text,Token,Start Index,End Index,Entity Label,Knowledge Base ID
"Keiretsu Forum is a California-based angel group that offers early, seed, and later stage venture, and debt financing investments.",Keiretsu Forum,0,14,ORG,
"Keiretsu Forum is a California-based angel group that offers early, seed, and later stage venture, and debt financing investments.",California,20,30,GPE,
Thrive Capital is a venture capital investment firm that focuses on building and investing in the software and technology-enabled companies.,Thrive Capital,0,14,ORG,
T. Rowe Price is an investment management firm dedicated to funding technology startups.,T. Rowe Price,0,13,ORG,
"BlueRun Ventures is an early-stage venture capital firm focused on opportunities across mobile software, services, and financial technology.",BlueRun Ventures,0,16,ORG,
Mohr Davidow invested in early-stage technology-based startups to create large new markets.,Mohr Davidow,0,12,PERSON,
Domain Associates is a venture capital firm with an exclusive focus on life sciences.,Domain Associates,0,17,ORG,
Quiet Capital is a technology investment firm.,Quiet Capital,0,13,ORG,
"Innova Memphis invests in early stage businesses related to biosciences, healthcare, technology, and AgTech.",Innova Memphis,0,14,PERSON,
"Innova Memphis invests in early stage businesses related to biosciences, healthcare, technology, and AgTech.",healthcare,73,83,ORG,
"Innova Memphis invests in early stage businesses related to biosciences, healthcare, technology, and AgTech.",AgTech,101,107,ORG,
Tuesday Capital is a VC firm that invests in companies and maintains a variety of relationships with other VC firms.,Tuesday Capital,0,15,ORG,
Tuesday Capital is a VC firm that invests in companies and maintains a variety of relationships with other VC firms.,VC,21,23,PERSON,
Tuesday Capital is a VC firm that invests in companies and maintains a variety of relationships with other VC firms.,VC,107,109,PERSON,
Village Capital builds bridges for entrepreneurs who are creating an inclusive and sustainable world.,Village Capital,0,15,ORG,
Seedrs is a UK-based investment and crowdfunding platform.,Seedrs,0,6,PERSON,
Seedrs is a UK-based investment and crowdfunding platform.,UK,12,14,GPE,
RA Capital Management is an investment advisor specializing in the life-sciences and drug development sectors.,RA Capital Management,0,21,ORG,
SV Health Investors is a Boston-based venture capital firm focused on investments in biotechnology and healthcare industry.,SV Health Investors,0,19,ORG,
SV Health Investors is a Boston-based venture capital firm focused on investments in biotechnology and healthcare industry.,Boston,25,31,GPE,
SoftBank Group is a holding company focused on artificial intelligence and other emerging technologies.,SoftBank Group,0,14,ORG,
"Eleven supports early-stage tech companies from Southeast Europe in Fintech, Healthcare, Future of Work and Future of Food.",Southeast Europe,48,64,LOC,
"Eleven supports early-stage tech companies from Southeast Europe in Fintech, Healthcare, Future of Work and Future of Food.",Fintech,68,75,GPE,
"Eleven supports early-stage tech companies from Southeast Europe in Fintech, Healthcare, Future of Work and Future of Food.",Healthcare,77,87,ORG,
Blume Ventures provides pre-series A and early stage funding to tech-focused/tech-enabled ventures.,Blume Ventures,0,14,ORG,
Earlybird is a venture capital investor focused on European technology innovators.,Earlybird,0,9,ORG,
Earlybird is a venture capital investor focused on European technology innovators.,European,51,59,NORP,
Fidelity Management and Research Company is a privately-owned investment manager.,Fidelity Management and Research Company,0,40,ORG,
BDC is the only bank dedicated exclusively to entrepreneurs.,BDC,0,3,ORG,
Endeavor Catalyst is a co-investment fund that invests in qualifying rounds of $5M+ raised by Endeavor Entrepreneurs.,Endeavor Catalyst,0,17,ORG,
Endeavor Catalyst is a co-investment fund that invests in qualifying rounds of $5M+ raised by Endeavor Entrepreneurs.,5M+,80,83,MONEY,
Endeavor Catalyst is a co-investment fund that invests in qualifying rounds of $5M+ raised by Endeavor Entrepreneurs.,Endeavor Entrepreneurs,94,116,ORG,
"Lead the federal economic development agenda by promoting innovation and competitiveness, preparing American regions for growth and success.",American,100,108,NORP,
Edward Lando is the Managing Partner at Pareto Holdings.,Edward Lando,0,12,PERSON,
Edward Lando is the Managing Partner at Pareto Holdings.,Pareto Holdings,40,55,ORG,
The Carlyle Group is a global private equity firm that caters to early and later stage companies.,The Carlyle Group,0,17,ORG,
Maveron is a consumer-only venture capital firm that empower consumers to live on their terms.,Maveron,0,7,PERSON,
Connecticut Innovations provides strategic capital and operational insight to to companies in high-tech industries,Connecticut Innovations,0,23,ORG,
"Digital Currency Group builds and supports bitcoin and blockchain companies by leveraging insights, network, and access to capital.",Digital Currency Group,0,22,ORG,
Inovia Capital is a venture capital firm that partners with founders to build impactful and enduring global companies.,Inovia Capital,0,14,ORG,
MPM Capital is an investment firm that invests in early-stage companies developing innovative therapeutic technologies in oncology.,MPM Capital,0,11,ORG,
"Sofinnova Investments specializes in seed, startup, mid, early stage, series A, first venture round, and corporate spinouts.",Sofinnova Investments,0,21,ORG,
"Sofinnova Investments specializes in seed, startup, mid, early stage, series A, first venture round, and corporate spinouts.",first,80,85,ORDINAL,
August Capital is a private equity and venture capital firm specializing in investments growth capital and startup investments.,August Capital,0,14,ORG,
"BEENEXT is a venture capital firm investing in startups from India, Southeast Asia, Japan, and USA.",India,61,66,GPE,
"BEENEXT is a venture capital firm investing in startups from India, Southeast Asia, Japan, and USA.",Southeast Asia,68,82,LOC,
"BEENEXT is a venture capital firm investing in startups from India, Southeast Asia, Japan, and USA.",Japan,84,89,GPE,
"BEENEXT is a venture capital firm investing in startups from India, Southeast Asia, Japan, and USA.",USA,95,98,GPE,
SBI Investment supports the business development and growth of private venture companies through fund investment.,SBI Investment,0,14,ORG,
"Sofinnova Partners is a venture capital firm that invests in the life sciences sector, from seed to later-stage.",Sofinnova Partners,0,18,ORG,
"Kohlberg Kravis Roberts is a global alternative asset manager focusing on private equity, fixed income, and capital markets.",Kohlberg Kravis Roberts,0,23,PERSON,
"Portugal Ventures is a venture capital firm that invests in seed rounds of Portuguese startups in tech, life sciences, and tourism.",Portugal Ventures,0,17,ORG,
"Portugal Ventures is a venture capital firm that invests in seed rounds of Portuguese startups in tech, life sciences, and tourism.",Portuguese,75,85,NORP,
Coinbase Ventures is an investment arm of Coinbase that aims to invest in early-stage cryptocurrency and blockchain startups.,Coinbase Ventures,0,17,ORG,
Coinbase Ventures is an investment arm of Coinbase that aims to invest in early-stage cryptocurrency and blockchain startups.,Coinbase,42,50,PRODUCT,
"TA Associates invests in technology, healthcare, financial services, consumer, and business services.",TA Associates,0,13,ORG,
"TA Associates invests in technology, healthcare, financial services, consumer, and business services.",healthcare,37,47,ORG,
Incubate Fund is an independent early stage venture capital that specializes in providing capital to technology startups at seed stage.,Incubate Fund,0,13,ORG,
Parkwalk is an investment management firm focused on UK-based technology companies that are spun out of UK university and research centres.,UK,53,55,GPE,
Parkwalk is an investment management firm focused on UK-based technology companies that are spun out of UK university and research centres.,UK,104,106,GPE,
"JAFCO Japan is a venture capital, incubator, and private equity firm.",Japan,6,11,GPE,
MassVentures is a venture capital firm focused on supporting Massachusetts-based startups to prosper in their businesses.,MassVentures,0,12,PRODUCT,
MassVentures is a venture capital firm focused on supporting Massachusetts-based startups to prosper in their businesses.,Massachusetts,61,74,GPE,
Altos Ventures is a venture capital firm and registered investment advisor with more than $8 billion in regulated assets under management.,Altos Ventures,0,14,ORG,
Altos Ventures is a venture capital firm and registered investment advisor with more than $8 billion in regulated assets under management.,more than $8 billion,80,100,MONEY,
5Y Capital is a firm engaged in providing early-stage venture investments.,5Y Capital,0,10,ORG,
"BlackRock is an investment company that offers its services to institutions, intermediaries, foundations, and individual investors.",BlackRock,0,9,ORG,
"Boost VC is a venture capital firm that invests in early-stage companies focusing on cryptocurrency, virtual, and augmented reality.",Boost VC,0,8,PERSON,
Ascension is an early-stage VC built by exited entrepreneurs to back the next generation of tech and impact founders.,VC,28,30,PERSON,
"Chinaccelerator is a Shanghai-based accelerator run by SOSV that provides seed funding, mentorship &amp; legal assistance to software companies.",Shanghai,21,29,GPE,
"Chinaccelerator is a Shanghai-based accelerator run by SOSV that provides seed funding, mentorship &amp; legal assistance to software companies.",SOSV,55,59,LOC,
