Text,Token,Start Index,End Index,Entity Label,Knowledge Base ID
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Investment Bank,&nbsp;Hedge Fund","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Investment Bank,&nbsp;Hedge Fund",0,95,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Investment Bank","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Investment Bank",0,97,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Investment Bank,&nbsp;Hedge Fund","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Investment Bank,&nbsp;Hedge Fund",0,95,ORG,
"Micro VC,&nbsp;Incubator,&nbsp;Hedge Fund,&nbsp;Accelerator,&nbsp;Angel Group","VC,&nbsp;Incubator,&nbsp;Hedge Fund,&nbsp;Accelerator,&nbsp;Angel Group",6,77,ORG,
"Private Equity Firm,&nbsp;Venture Capital,&nbsp;Micro VC,&nbsp;Corporate Venture Capital,&nbsp;Entrepreneurship Program","Venture Capital,&nbsp;Entrepreneurship Program",73,119,ORG,
"Private Equity Firm,&nbsp;Venture Capital,&nbsp;Micro VC,&nbsp;Corporate Venture Capital,&nbsp;Entrepreneurship Program","Venture Capital,&nbsp;Entrepreneurship Program",73,119,ORG,
"Private Equity Firm,&nbsp;Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Hedge Fund,&nbsp;Micro VC",VC,103,105,PERSON,
"Venture Capital,&nbsp;Accelerator,&nbsp;Micro VC",Venture,0,7,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Micro VC",VC,46,48,PERSON,
"Venture Capital,&nbsp;Micro VC,&nbsp;Corporate Venture Capital",Venture Capital,47,62,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Accelerator,&nbsp;Private Equity Firm,&nbsp;Incubator","Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Accelerator,&nbsp;Private Equity",0,86,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Corporate Venture Capital,&nbsp;Angel Group,&nbsp;Family Investment Office","Venture Capital,&nbsp;Accelerator,&nbsp;Corporate Venture Capital,&nbsp;Angel Group,&nbsp;Family Investment Office",0,114,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Investment Bank,&nbsp;Angel Group","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Investment Bank,&nbsp;Angel Group","Venture Capital,&nbsp;Investment",58,90,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Investment Bank,&nbsp;Angel Group",Group,108,113,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Corporate Venture Capital,&nbsp;Accelerator","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Corporate Venture Capital,&nbsp;Accelerator",Venture,73,80,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Government Office,&nbsp;Incubator,&nbsp;Family Investment Office","Venture Capital,&nbsp;Accelerator,&nbsp;Government Office,&nbsp;Incubator,&nbsp;Family Investment Office",0,104,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Government Office","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Government Office",0,99,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Investment Bank,&nbsp;Hedge Fund","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Investment Bank,&nbsp;Hedge Fund",0,95,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Micro VC,&nbsp;Incubator","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Micro VC,&nbsp;Incubator",0,104,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Investment Bank,&nbsp;Angel Group","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Investment Bank,&nbsp;Angel Group",0,96,ORG,
"Private Equity Firm,&nbsp;Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Micro VC,&nbsp;Investment Bank","Venture Capital,&nbsp;Micro VC,&nbsp;Investment Bank",58,110,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Government Office","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro",0,53,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Investment Bank,&nbsp;Angel Group","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Investment Bank,&nbsp;Angel Group",0,96,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Angel Group,&nbsp;Investment Bank","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Angel Group,&nbsp;Investment Bank","VC,&nbsp;Angel Group,&nbsp;Investment Bank",54,96,ORG,
"Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Private Equity Firm","Venture Capital,&nbsp;Corporate Venture",0,39,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Angel Group","VC,&nbsp;Private Equity",28,51,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Investment Bank","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Corporate Venture Capital,&nbsp;Government Office","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Corporate Venture Capital,&nbsp;Government Office","Venture Capital,&nbsp;Government Office",80,119,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Angel Group","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Angel Group","VC,&nbsp;Accelerator,&nbsp;Angel Group",54,92,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital","VC,&nbsp;Private Equity",28,51,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Corporate Venture Capital,&nbsp;Micro VC","Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Corporate Venture Capital,&nbsp;Micro",0,93,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Accelerator,&nbsp;Micro VC","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture",0,65,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Accelerator,&nbsp;Micro VC",VC,104,106,PERSON,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Incubator","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Angel Group","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Angel Group","VC,&nbsp;Angel Group",72,92,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Angel Group","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Angel Group","VC,&nbsp;Accelerator,&nbsp;Angel Group",54,92,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Micro VC,&nbsp;Angel Group","Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Micro",0,61,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Micro VC,&nbsp;Angel Group","VC,&nbsp;Angel Group",62,82,ORG,
"Private Equity Firm,&nbsp;Venture Capital,&nbsp;Angel Group,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,94,109,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Private Equity Firm","Venture Capital,&nbsp;Corporate Venture",0,39,ORG,
"Private Equity Firm,&nbsp;Venture Capital,&nbsp;Corporate Venture Capital",Venture Capital,58,73,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Investment Bank,&nbsp;Hedge Fund","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Investment Bank,&nbsp;Hedge Fund",0,95,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Syndicate","VC,&nbsp;Private Equity",28,51,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Family Investment Office,&nbsp;Accelerator","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro",0,53,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Family Investment Office,&nbsp;Accelerator","VC,&nbsp;Family Investment Office,&nbsp;Accelerator",54,105,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Angel Group,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Angel Group,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital,&nbsp;Micro VC","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital,&nbsp;Micro VC","Venture Capital,&nbsp;Micro",76,103,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Incubator,&nbsp;Accelerator","VC,&nbsp;Private Equity",28,51,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Incubator","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Corporate Venture Capital,&nbsp;Private Equity Firm,&nbsp;Incubator","Venture Capital,&nbsp;Accelerator,&nbsp;Corporate Venture Capital,&nbsp;Private Equity",0,86,ORG,
"Micro VC,&nbsp;Incubator,&nbsp;Hedge Fund,&nbsp;Accelerator,&nbsp;Angel Group","VC,&nbsp;Incubator,&nbsp;Hedge Fund,&nbsp;Accelerator,&nbsp;Angel Group",6,77,ORG,
"Venture Capital,&nbsp;Investment Bank,&nbsp;Private Equity Firm,&nbsp;Government Office,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Investment Bank,&nbsp;Private Equity Firm,&nbsp;Government Office,&nbsp;Corporate Venture Capital",0,119,ORG,
"Private Equity Firm,&nbsp;Venture Capital,&nbsp;Accelerator,&nbsp;Investment Bank,&nbsp;Corporate Venture Capital",Venture Capital,98,113,ORG,
"Micro VC,&nbsp;Incubator,&nbsp;Hedge Fund,&nbsp;Accelerator,&nbsp;Angel Group","VC,&nbsp;Incubator,&nbsp;Hedge Fund,&nbsp;Accelerator,&nbsp;Angel Group",6,77,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Corporate Venture Capital,&nbsp;Government Office","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Corporate Venture Capital,&nbsp;Government Office","Venture Capital,&nbsp;Government Office",80,119,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Investment Bank","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Private Equity Firm,&nbsp;Venture Capital,&nbsp;Investment Bank,&nbsp;Corporate Venture Capital,&nbsp;Angel Group","Venture Capital,&nbsp;Angel Group",80,113,ORG,
"Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Co-Working Space","Venture Capital,&nbsp;Corporate",0,31,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Corporate Venture Capital,&nbsp;Government Office","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Corporate Venture Capital,&nbsp;Government Office","Venture Capital,&nbsp;Government Office",80,119,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Corporate Venture Capital,&nbsp;Private Equity Firm,&nbsp;Incubator","Venture Capital,&nbsp;Accelerator,&nbsp;Corporate Venture Capital,&nbsp;Private Equity",0,86,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Investment Bank,&nbsp;Micro VC","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Investment Bank,&nbsp;Micro VC",VC,108,110,PERSON,
"Venture Capital,&nbsp;Private Equity Firm","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Family Investment Office,&nbsp;Micro VC","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Family Investment",0,83,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Angel Group,&nbsp;Investment Bank","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Angel Group,&nbsp;Investment Bank","VC,&nbsp;Angel Group,&nbsp;Investment Bank",54,96,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Investment Bank,&nbsp;Angel Group","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Investment Bank,&nbsp;Angel Group",Group,94,99,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Angel Group","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Angel Group","VC,&nbsp;Accelerator,&nbsp;Angel Group",54,92,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Family Investment Office","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Family Investment Office",0,105,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Investment Bank,&nbsp;Angel Group","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Investment Bank,&nbsp;Angel Group","Venture Capital,&nbsp;Investment",58,90,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Investment Bank,&nbsp;Angel Group",Group,108,113,ORG,
"Private Equity Firm,&nbsp;Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Micro VC,&nbsp;Investment Bank","Venture Capital,&nbsp;Micro VC,&nbsp;Investment Bank",58,110,ORG,
"Venture Capital,&nbsp;Investment Bank,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Angel Group","Venture Capital,&nbsp;Investment Bank,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Angel Group",0,113,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Angel Group,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Angel Group,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Angel Group,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Angel Group,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital","VC,&nbsp;Private Equity",28,51,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Incubator,&nbsp;Accelerator","VC,&nbsp;Private Equity",28,51,ORG,
"Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Incubator","Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Private Equity",0,68,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Corporate Venture Capital,&nbsp;Accelerator","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Corporate Venture Capital,&nbsp;Accelerator",Venture,73,80,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Angel Group,&nbsp;Government Office","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Angel Group,&nbsp;Government Office",0,115,ORG,
"Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Private Equity Firm","Venture Capital,&nbsp;Corporate Venture",0,39,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Private Equity Firm,&nbsp;Incubator,&nbsp;Micro VC","Venture Capital,&nbsp;Accelerator,&nbsp;Private Equity",0,54,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Government Office,&nbsp;Angel Group","Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Government Office,&nbsp;Angel Group",0,91,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Angel Group,&nbsp;Accelerator","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Accelerator,&nbsp;Angel Group","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Accelerator,&nbsp;Angel Group",Group,94,99,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Government Office,&nbsp;Angel Group","Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Government Office,&nbsp;Angel Group",0,91,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Private Equity Firm",Venture,0,7,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Private Equity Firm","VC,&nbsp;Private Equity",46,69,ORG,
"Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Angel Group","Venture Capital,&nbsp;Corporate",0,31,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Accelerator,&nbsp;Angel Group","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Accelerator,&nbsp;Angel Group",Group,94,99,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Government Office,&nbsp;Micro VC","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Angel Group","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Angel Group","VC,&nbsp;Angel Group",72,92,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Angel Group","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Angel Group","VC,&nbsp;Angel Group",72,92,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Angel Group,&nbsp;Venture Debt","VC,&nbsp;Private Equity",28,51,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Corporate Venture Capital,&nbsp;Accelerator","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Corporate Venture Capital,&nbsp;Accelerator",Venture,73,80,ORG,
"Micro VC,&nbsp;Incubator,&nbsp;Hedge Fund,&nbsp;Accelerator,&nbsp;Angel Group","VC,&nbsp;Incubator,&nbsp;Hedge Fund,&nbsp;Accelerator,&nbsp;Angel Group",6,77,ORG,
"Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Private Equity Firm,&nbsp;Co-Working Space,&nbsp;Family Investment Office","Venture Capital,&nbsp;Corporate",0,31,ORG,
"Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Private Equity Firm,&nbsp;Co-Working Space,&nbsp;Family Investment Office","Working Space,&nbsp;Family Investment Office",83,127,ORG,
"Private Equity Firm,&nbsp;Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Family Investment Office,&nbsp;Investment Bank","Venture Capital,&nbsp;Family Investment Office,&nbsp;Investment Bank",58,126,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Incubator,&nbsp;Accelerator","VC,&nbsp;Private Equity",28,51,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Incubator","Venture Capital,&nbsp;Private Equity",0,36,ORG,
Venture Capital,Venture Capital,0,15,ORG,
"Venture Capital,&nbsp;Investment Bank,&nbsp;Accelerator,&nbsp;Private Equity Firm,&nbsp;Angel Group","Venture Capital,&nbsp;Investment Bank,&nbsp;Accelerator,&nbsp;Private",0,69,ORG,
"Private Equity Firm,&nbsp;Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Incubator,&nbsp;Investment Bank","Venture Capital,&nbsp;Incubator,&nbsp;Investment Bank",58,111,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Angel Group","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Angel Group","VC,&nbsp;Angel Group",72,92,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Angel Group,&nbsp;Investment Bank","Venture Capital,&nbsp;Private Equity",0,36,ORG,
